features,dataset_and_task,n_valid,rogi
chemberta,MEDIAN 1,10000,0.20813100757057967
chemberta,ZALEPLON_MPO,10000,0.3597803623458741
chemberta,ZALEPLON_MPO,10000,0.3597803623458741
chemberta,ZALEPLON_MPO,10000,0.3597803623458741
chemberta,ZALEPLON_MPO,10000,0.3597803623458741
chemberta,ZALEPLON_MPO,10000,0.3597803623458741
chemberta,SOLUBILITY_AQSOLDB,9982,0.24985231461216745
chemberta,SOLUBILITY_AQSOLDB,9982,0.24985231461216745
chemberta,SOLUBILITY_AQSOLDB,9982,0.24985231461216745
chemberta,SOLUBILITY_AQSOLDB,9982,0.24985231461216745
chemberta,SOLUBILITY_AQSOLDB,9982,0.24985231461216745
chemberta,HERG_CENTRAL/hERG_at_1uM,10000,0.05224565927652246
chemberta,HERG_CENTRAL/hERG_at_1uM,10000,0.08739977853749153
chemberta,HERG_CENTRAL/hERG_at_1uM,10000,0.13626632472728295
chemberta,HERG_CENTRAL/hERG_at_1uM,10000,0.124950779051564
chemberta,HERG_CENTRAL/hERG_at_1uM,10000,0.10601817493470456
chemberta,HERG_CENTRAL/hERG_at_10uM,10000,0.07443628913958127
chemberta,HERG_CENTRAL/hERG_at_10uM,10000,0.19692167390466866
chemberta,HERG_CENTRAL/hERG_at_10uM,10000,0.19866332334008052
chemberta,HERG_CENTRAL/hERG_at_10uM,10000,0.09600646798353901
chemberta,HERG_CENTRAL/hERG_at_10uM,10000,0.1895765933998803
chemberta,HERG_CENTRAL/hERG_inhib,10000,0.369468080498993
chemberta,HERG_CENTRAL/hERG_inhib,10000,0.36995253490579116
chemberta,HERG_CENTRAL/hERG_inhib,10000,0.36808491976019575
chemberta,HERG_CENTRAL/hERG_inhib,10000,0.3774753834495166
chemberta,HERG_CENTRAL/hERG_inhib,10000,0.36547545518681057
